15905.481204 	0.227218 
15905.843129 	0.227310 
15906.205071 	0.227365 
15906.567030 	0.227088 
15906.929006 	0.227203 
15907.290999 	0.227144 
15907.653010 	0.226757 
15908.015037 	0.226945 
15908.377082 	0.226887 
15908.739144 	0.226609 
15909.101223 	0.226280 
15909.463319 	0.226259 
15909.825433 	0.226111 
15910.187563 	0.225560 
15910.911875 	0.225110 
15912.360706 	0.223722 
15914.172130 	0.221586 
15916.165192 	0.219044 
15918.158772 	0.216509 
15919.971569 	0.214337 
15921.784795 	0.212183 
15923.598451 	0.210098 
15925.593968 	0.208038 
15927.590005 	0.206149 
15929.405036 	0.204751 
15931.220498 	0.203509 
15933.036389 	0.202557 
15935.034367 	0.201504 
15937.032866 	0.200422 
15938.850135 	0.199906 
15940.667835 	0.199214 
15942.485967 	0.198808 
15944.486410 	0.198358 
15946.487374 	0.197885 
15948.306886 	0.197501 
15950.126830 	0.197103 
15951.947206 	0.197046 
15953.950118 	0.196740 
15955.953553 	0.196655 
15957.775312 	0.196387 
15959.597503 	0.196092 
15961.602413 	0.196034 
15963.607847 	0.195854 
15965.431423 	0.195637 
15967.255433 	0.195439 
15969.079875 	0.194959 
15971.087264 	0.194471 
15973.095176 	0.194075 
15974.921006 	0.193419 
15976.747271 	0.192854 
15978.573969 	0.192066 
15980.583840 	0.191281 
15982.594235 	0.190445 
15984.422324 	0.189608 
15986.433724 	0.188551 
15988.811512 	0.187269 
15991.556028 	0.185748 
15994.301522 	0.184242 
15996.864868 	0.182696 
15999.429068 	0.181276 
16001.994122 	0.179926 
16004.743344 	0.178577 
16007.493548 	0.177007 
16010.061292 	0.175717 
16012.629892 	0.174554 
16015.382914 	0.173216 
16018.136920 	0.171950 
16020.708215 	0.170916 
16023.280367 	0.169837 
16025.853378 	0.168764 
16028.611130 	0.167977 
16031.369867 	0.167004 
16033.945580 	0.166335 
16036.522153 	0.165693 
16039.283722 	0.164902 
16042.046280 	0.164275 
16044.625559 	0.163622 
16047.205701 	0.162850 
16049.786706 	0.162239 
16052.553026 	0.161373 
16055.320337 	0.160599 
16057.904055 	0.159720 
16060.488638 	0.158884 
16063.258794 	0.157800 
16066.029943 	0.156822 
16068.617245 	0.155874 
16071.205414 	0.154760 
16073.794449 	0.153637 
16076.569378 	0.152445 
16079.345302 	0.151387 
16081.937064 	0.150264 
16084.529694 	0.149260 
16087.308477 	0.148142 
16090.088257 	0.146954 
16092.869036 	0.145858 
16096.021793 	0.144678 
16099.361406 	0.143548 
16102.888116 	0.142310 
16106.416430 	0.140942 
16109.760528 	0.139557 
16113.106068 	0.138260 
16116.453052 	0.136791 
16119.801482 	0.135461 
16123.337505 	0.134115 
16126.875139 	0.132579 
16130.228071 	0.131316 
16133.582452 	0.129931 
16136.938282 	0.128585 
16140.295564 	0.127328 
16143.840937 	0.125974 
16147.387927 	0.124713 
16150.749728 	0.123615 
16154.112985 	0.122601 
16157.477696 	0.121493 
16161.030917 	0.120461 
16164.585761 	0.119301 
16167.955008 	0.118242 
16171.325714 	0.117155 
16174.697881 	0.115822 
16178.071509 	0.114695 
16181.634148 	0.113288 
16185.198416 	0.111954 
16188.576597 	0.110608 
16191.956243 	0.109190 
16195.337356 	0.108024 
16198.719936 	0.106864 
16202.292030 	0.105385 
16205.865760 	0.103966 
16209.252911 	0.102625 
16212.641532 	0.101331 
16216.031626 	0.100107 
16219.423193 	0.098675 
16223.004780 	0.097481 
16226.588010 	0.096341 
16230.172885 	0.095052 
16234.137030 	0.093604 
16238.292102 	0.092160 
16242.449383 	0.090592 
16246.608876 	0.089238 
16250.770583 	0.087659 
16254.934504 	0.086139 
16259.100643 	0.084597 
16263.269000 	0.082937 
16267.439578 	0.081446 
16271.612378 	0.079826 
16275.787403 	0.078325 
16279.964653 	0.076742 
16284.144130 	0.075268 
16288.325837 	0.073888 
16292.509775 	0.072587 
16296.695946 	0.070943 
16300.884352 	0.069420 
16305.074994 	0.067982 
16309.267875 	0.066573 
16313.462995 	0.065205 
16317.660358 	0.063895 
16321.859964 	0.062416 
16326.061815 	0.060875 
16330.265914 	0.059400 
16334.472261 	0.057952 
16338.680860 	0.056446 
16342.891711 	0.054951 
16347.104817 	0.053562 
16351.320179 	0.052040 
16355.537798 	0.050629 
16359.757678 	0.049028 
16363.979820 	0.047596 
16368.204224 	0.046169 
16372.430895 	0.044753 
16376.659832 	0.043435 
16380.891038 	0.041826 
16385.124515 	0.040400 
16389.360265 	0.038914 
16393.598288 	0.037390 
16398.031384 	0.035820 
16402.852791 	0.034105 
16407.677140 	0.032424 
16412.504439 	0.030840 
16417.527957 	0.029139 
16422.361275 	0.027488 
16427.197549 	0.025872 
16432.230411 	0.024070 
16437.266476 	0.022298 
16442.111869 	0.020521 
16446.960229 	0.018873 
16452.005672 	0.016923 
16456.860091 	0.015225 
16461.717486 	0.013576 
16466.772334 	0.011980 
16471.830406 	0.010342 
16476.696979 	0.008926 
16481.566539 	0.007318 
16486.634050 	0.005667 
16491.509708 	0.004123 
16496.388362 	0.002305 
16501.465340 	0.000570 
16506.545563 	-0.001444 
16511.433455 	-0.003171 
16516.324353 	-0.004835 
16521.414078 	-0.006510 
16526.311114 	-0.008051 
16531.211166 	-0.009687 
16536.310419 	-0.011375 
16541.216627 	-0.013018 
16546.125857 	-0.014777 
16551.234666 	-0.016631 
16556.346749 	-0.018333 
16561.265305 	-0.019983 
16566.186896 	-0.021613 
16571.308570 	-0.023242 
16576.236357 	-0.024868 
16581.167187 	-0.026528 
16586.298480 	-0.028208 
16591.235524 	-0.029854 
16596.373287 	-0.031665 
16601.909956 	-0.033501 
16607.450459 	-0.035368 
16613.192884 	-0.037211 
16618.939430 	-0.039175 
16624.491735 	-0.040980 
16630.047891 	-0.042845 
16635.806546 	-0.044669 
16641.569338 	-0.046597 
16647.137346 	-0.048375 
16652.709221 	-0.050278 
16658.284967 	-0.052221 
16664.063933 	-0.054243 
16669.847058 	-0.056286 
16675.434719 	-0.058183 
16681.026267 	-0.060169 
16686.821616 	-0.062162 
16692.621143 	-0.064096 
